,Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24,LDF_bloodflow
16173,16173,129.746273,129.784877,115.242773,129.39724,157.915151,145.073067,232.3
16176,16176,124.052909,124.050038,119.832152,128.136793,160.684056,151.66066,198.9
16179,16179,131.582917,123.257078,109.765996,128.465716,161.179657,153.048426,216.8
16182,16182,136.121936,126.663522,104.924674,128.824409,157.91811,147.445583,221.5
16185,16185,123.145587,125.496845,122.476646,128.484989,161.587287,152.775807,236.0
16188,16188,124.215903,127.044179,121.405003,127.639077,160.058958,150.190885,238.7
16191,16191,126.55897,126.229852,117.884974,128.156434,159.287323,150.249733,242.0
16194,16194,109.627106,123.724462,138.668702,124.99742,161.543813,152.687602,264.2
16197,16197,128.53391,121.779417,110.023072,124.789669,161.587409,155.591636,248.1
16200,16200,121.33594,133.200483,125.047038,125.011081,161.080992,152.221299,242.1
16203,16203,125.849675,122.893471,116.422498,130.500365,156.594053,148.608565,204.7
16206,16206,110.414982,129.571678,139.760671,130.607943,156.738673,148.224861,
16209,16209,127.522371,125.103914,117.434062,130.131739,154.592208,145.793769,
16212,16212,130.632357,122.234762,111.902764,128.757265,159.855236,149.244126,
16215,16215,126.079801,129.206954,119.704709,129.840334,157.89808,145.858333,
16218,16218,124.670471,124.891177,120.276613,128.789833,156.983726,148.387869,
16221,16221,129.303691,125.507974,112.61664,127.324574,157.988187,149.925751,
16224,16224,120.558244,131.615575,125.802065,126.475251,160.75894,145.895386,
16227,16227,123.769153,124.715834,120.539292,126.541618,160.765379,151.196176,
16230,16230,131.714652,127.605941,110.214102,125.771407,161.17201,149.857495,
16233,16233,122.359758,127.640236,125.721285,129.326878,160.110193,149.822302,
16236,16236,128.08862,130.146031,117.278102,128.563567,156.73852,145.869922,
16239,16239,132.07498,124.44865,108.632182,128.521747,161.165596,149.320366,
16242,16242,134.836442,125.470492,100.776177,124.051343,161.681282,154.078647,
16245,16245,126.661518,129.099274,117.075928,127.771559,158.113773,149.967289,
16248,16248,127.054177,125.649103,114.942309,128.366759,158.613639,150.285831,
16251,16251,131.39594,121.467154,106.077881,125.073666,160.958426,154.185591,
16254,16254,119.580742,126.695084,130.170553,128.447078,160.123557,149.870027,
16257,16257,123.260714,123.259553,123.241667,128.953329,158.018876,147.971791,
16260,16260,123.932873,123.698454,120.342385,129.75173,157.176224,146.197876,
16263,16263,137.795896,124.700192,104.383488,127.793029,154.415409,142.638558,
16266,16266,121.924489,125.962772,125.035084,126.013208,159.00754,142.963028,
16269,16269,121.366403,126.60986,123.722964,128.766856,157.430981,143.939443,
16272,16272,124.893004,127.369038,120.205232,127.725651,152.312083,141.250662,
16275,16275,126.571139,126.02597,118.111115,127.870223,156.291087,149.206944,
16278,16278,124.376688,125.759122,121.248177,128.887834,159.737748,149.62714,
16281,16281,131.264398,124.824822,110.553953,129.440724,156.179792,146.548038,
16284,16284,124.677541,123.968087,120.234921,130.183887,159.241279,146.218573,
16287,16287,133.94208,124.796886,107.444704,126.087984,160.254123,150.127175,
16290,16290,126.142429,127.683173,118.314556,127.768225,158.914804,152.944311,
16293,16293,120.629782,125.85568,129.218075,128.472451,160.866425,148.808462,
16296,16296,132.770692,123.405824,107.43664,126.889793,161.175721,152.654089,
16299,16299,134.177964,127.602033,104.930804,121.474674,161.568476,151.640188,
16302,16302,135.176014,127.30814,104.54121,124.519091,160.328657,149.050445,
16305,16305,127.305887,124.101708,110.288055,122.581831,160.487524,148.688428,
16308,16308,118.254271,124.89935,130.998031,127.567503,157.723282,147.149806,
16311,16311,115.47334,130.232599,132.195535,129.234909,158.993163,150.749342,
16314,16314,121.34345,123.724791,125.423578,129.680386,158.918324,150.022271,
16317,16317,122.203286,125.494486,126.939847,128.205874,157.655528,148.858775,
16320,16320,123.821529,125.766006,121.10908,126.884666,160.313626,154.128086,
16323,16323,112.493985,125.677597,134.863694,129.466656,160.795428,152.683398,
16326,16326,120.919052,125.253656,126.942548,128.604452,157.24114,147.034079,
16329,16329,123.033341,126.228238,123.564717,130.169607,159.864266,148.800565,
16332,16332,123.754394,125.005992,121.113317,130.494306,156.993711,146.570112,
16335,16335,123.705602,125.469282,122.510057,131.862433,154.605388,144.489283,
16338,16338,126.662502,121.377282,119.050114,129.810945,159.716955,148.505049,
16341,16341,121.883484,129.14518,126.761344,131.536137,159.536581,149.484092,
16344,16344,119.239425,120.157142,127.772933,130.574879,158.224929,148.037546,
16347,16347,121.823366,120.962174,127.50547,129.770913,156.514823,147.119902,
16350,16350,122.834701,124.43685,123.459784,131.005027,152.302168,141.475042,
16353,16353,112.260681,127.439837,136.886768,131.239021,159.186782,148.254582,
16356,16356,121.122671,126.332576,126.555139,129.524995,157.052592,147.581449,
16359,16359,121.598844,129.276866,126.182114,131.26004,151.500319,139.803557,
16362,16362,125.446084,120.744955,116.091363,130.734332,160.455239,152.885912,
16365,16365,124.205811,123.58542,124.5517,129.270653,157.600308,146.779203,
16368,16368,122.62249,123.707602,123.379743,130.260784,159.431358,149.860906,
16371,16371,116.91,125.26088,128.475869,127.901161,159.052914,149.329074,
16374,16374,113.583356,124.170634,135.991729,129.703542,156.521379,143.792489,
16377,16377,122.653968,121.119149,121.035953,126.895599,159.394213,154.303282,
16380,16380,105.045632,123.598231,140.462644,129.510182,155.31763,149.277154,
16383,16383,117.641753,123.713705,125.672616,126.830496,160.214229,138.060095,
16386,16386,116.428553,128.982536,130.750793,125.491326,159.514644,151.603323,
16389,16389,110.157644,127.483873,137.636472,128.636568,160.007467,152.95963,
16392,16392,110.244421,124.997802,142.013104,130.091799,159.805308,152.337887,
16395,16395,123.048753,120.182724,123.373325,129.59567,159.433875,152.0876,
16398,16398,120.297192,130.097276,129.313504,128.312852,158.265363,148.775846,
16401,16401,119.462462,123.028495,126.68341,130.356272,157.335384,147.070684,
16404,16404,118.72577,120.69074,128.67204,131.047286,159.262545,148.972531,
16407,16407,125.050555,123.650011,123.48587,128.2964,159.072634,148.659506,
16410,16410,114.647135,127.121438,137.1093,127.490577,159.68153,148.694824,
16413,16413,106.318247,129.569926,140.353432,130.19139,159.215826,147.957128,
16416,16416,103.466962,127.037648,142.926409,131.645374,155.894274,143.566161,
16419,16419,111.434775,124.339362,137.188455,131.227036,157.160912,145.456492,
16422,16422,108.360824,126.041856,138.494328,131.130233,159.607703,147.141346,
16425,16425,117.241025,131.331388,131.701517,132.271711,156.592008,147.350307,
16428,16428,117.002272,121.442071,129.750557,131.137412,160.226718,152.851018,
16431,16431,113.436457,128.330741,135.20371,131.835416,157.415777,147.2802,
16434,16434,122.630511,124.411082,124.612147,130.725339,157.797996,144.952387,
16437,16437,121.485504,122.090758,125.262045,131.164172,159.410286,148.321603,
16440,16440,112.995878,125.251575,135.266208,129.774378,160.550945,149.279772,
16443,16443,109.45116,126.402613,138.436579,130.104828,160.099171,148.132083,
16446,16446,127.731899,123.442368,114.990408,127.04091,160.522745,153.550717,
16449,16449,112.406608,123.876118,134.940113,129.892596,159.436567,150.671655,
16452,16452,121.751974,124.630871,127.371406,131.696929,156.234185,145.546896,
16455,16455,119.780296,126.131703,127.174445,131.480746,156.573207,144.688172,
16458,16458,120.768927,126.122551,129.135933,130.04618,158.722439,143.599716,
16461,16461,122.304684,125.547554,127.666068,127.333216,160.416439,152.299504,
16464,16464,107.87569,131.170312,142.38671,130.966549,159.174533,147.268496,
16467,16467,107.293805,132.109128,144.346243,131.290845,158.593225,147.558102,
16470,16470,114.346712,118.881479,136.599638,130.552338,159.579517,150.87477,
16473,16473,109.047014,126.720477,139.759394,129.097689,159.001843,148.544097,
16476,16476,115.970694,126.54924,134.881921,130.696107,155.195345,144.289561,
16479,16479,128.378182,124.104511,117.771235,128.20635,158.381954,148.304356,
16482,16482,118.375032,122.235244,132.159793,130.395885,154.579391,145.706926,
16485,16485,107.69141,125.492389,140.169836,131.02067,153.774004,144.042986,
16488,16488,112.859391,121.813601,134.33241,131.167099,155.914011,143.934581,
16491,16491,112.604343,124.541388,131.262497,129.279362,157.228248,145.705769,
16494,16494,114.473814,124.551323,129.983295,128.984056,156.157285,143.724485,
16497,16497,116.301746,123.430014,129.414465,129.851247,159.760968,149.175793,
16500,16500,121.401413,119.934861,123.401035,130.357428,160.662347,155.422299,
16503,16503,115.827869,125.465426,129.413179,130.506007,154.226697,145.521821,
16506,16506,116.895199,126.427008,129.249269,131.824125,150.231185,139.003754,
16509,16509,117.067185,119.535076,127.671507,130.622701,160.446119,150.981991,
16512,16512,122.000409,123.059522,123.039178,132.215327,158.827516,151.235915,
16515,16515,120.851475,125.172802,122.020297,132.15092,157.061052,144.319196,
16518,16518,115.4908,122.862967,132.976147,131.06243,155.070023,142.738973,
16521,16521,112.93654,121.06019,135.040984,129.679819,153.846592,142.251626,
16524,16524,118.172477,122.353835,127.963153,130.540881,154.831677,145.769434,
16527,16527,107.666002,124.627145,139.083164,130.958361,155.429028,145.495032,
16530,16530,105.85312,125.584463,137.609311,131.182325,152.345975,139.596961,
16533,16533,118.447772,122.827917,126.11689,131.005067,155.868502,142.410498,
16536,16536,115.424668,121.487444,132.305782,131.049701,156.653733,144.850273,
16539,16539,123.85438,121.933883,122.546384,130.886953,154.141141,145.81775,
16542,16542,115.92116,123.017552,130.750528,129.320911,153.960662,143.865961,
16545,16545,117.854302,123.247579,128.680639,130.928369,149.72668,140.201603,
16548,16548,120.821678,121.219816,122.552587,131.440031,156.107322,146.227456,
16551,16551,118.278058,125.789633,126.855883,129.477951,156.65097,145.559633,
16554,16554,116.732411,119.829522,128.208007,130.368695,159.599165,149.603399,
16557,16557,119.27432,122.664481,126.981784,130.474125,160.311753,153.02112,
16560,16560,116.530481,127.132409,133.733519,131.136373,157.68727,149.527997,
16563,16563,120.306627,116.021859,126.804026,131.444246,157.480328,148.708635,
16566,16566,117.35458,123.86598,130.598094,127.915963,159.968606,149.205794,
16569,16569,116.799681,127.038431,130.819181,129.097914,160.322913,150.178166,
16572,16572,108.323558,128.749395,139.063944,125.482034,160.853372,152.415961,
16575,16575,128.169899,123.879165,115.743678,124.541343,160.957757,155.090257,
16578,16578,125.028049,124.896758,122.388092,130.731377,160.571722,151.07093,
16581,16581,127.774405,121.741414,116.626308,128.852203,160.797036,154.384422,
16584,16584,111.469489,123.462888,135.967666,132.233208,160.18698,152.198698,
16587,16587,123.813216,119.895372,120.665456,131.080523,160.170113,153.146673,
16590,16590,118.720113,122.840592,126.426485,132.048622,155.049331,145.354278,
16593,16593,116.726186,123.40224,130.14113,132.217046,155.641099,144.471219,
16596,16596,121.83464,121.475723,123.15613,132.21015,152.786599,143.639637,
16599,16599,105.509096,125.299906,140.166486,129.917485,156.899146,143.865095,
16602,16602,122.786233,121.289527,120.555853,131.483369,160.311514,150.076524,
16605,16605,118.927886,123.642842,126.521453,128.346354,159.979365,153.48633,
16608,16608,109.466285,125.742061,134.287567,131.722406,158.24281,149.049328,
16611,16611,120.160877,122.243264,123.997868,131.210101,158.070568,148.948269,
16614,16614,135.83507,122.481558,104.201338,125.999367,160.16384,149.053761,
16617,16617,121.158675,124.30109,127.929594,130.014829,160.112039,151.231106,
16620,16620,115.739614,123.720624,131.323415,128.13342,159.001278,148.586633,
16623,16623,118.541675,118.743083,125.170803,129.083437,158.572004,146.616223,
16626,16626,122.248094,122.273406,122.438167,129.516628,157.159771,145.223686,
16629,16629,120.060387,121.625977,127.250899,129.455209,157.850356,145.771715,
16632,16632,116.421526,121.80799,131.018183,129.74858,157.031927,146.381041,
16635,16635,123.056969,121.94788,121.642119,127.518536,159.054424,150.063905,
16638,16638,115.243319,123.886495,129.944959,131.051378,157.565683,149.405936,
16641,16641,117.367106,121.081725,127.266559,130.084257,157.963652,150.132845,
16644,16644,116.646151,122.41595,130.400128,128.228455,155.481702,147.035563,
16647,16647,113.558931,124.767157,131.968063,131.588877,155.647232,144.586506,
16650,16650,119.154065,121.623922,125.697379,128.809698,159.727573,150.363088,
16653,16653,117.193943,116.97325,126.261895,130.478708,159.439489,150.62852,
16656,16656,124.01878,122.260869,118.173079,123.067523,160.19907,148.56157,
16659,16659,122.057305,127.816057,123.409623,130.855804,160.143809,148.46666,
16662,16662,100.947847,125.631457,140.637706,131.6731,157.457327,148.807823,
16665,16665,110.908014,120.095674,136.328667,129.650174,159.591118,153.397215,
16668,16668,121.577961,122.996479,122.317323,125.638757,159.701365,153.618065,
16671,16671,122.569168,121.634512,121.654861,129.723503,158.383694,148.342142,
16674,16674,122.830751,118.02944,118.015366,128.290931,159.700944,151.409977,
16677,16677,128.8544,123.439874,113.34899,126.497261,159.558227,153.040947,
16680,16680,115.180658,127.490639,131.63171,132.391599,159.104081,151.786848,
16683,16683,118.905087,117.917839,126.725648,131.18859,155.857722,148.217454,
16686,16686,119.1106,120.501025,125.145776,129.616578,159.774933,155.6183,
16689,16689,115.786471,123.914607,126.640715,128.613935,157.484769,147.760931,
16692,16692,128.004013,120.982946,116.583333,131.604883,156.560813,150.238817,
16695,16695,112.351809,121.067065,134.351386,131.307715,154.894034,146.897679,
16698,16698,114.790904,121.565907,128.744649,130.946828,156.43019,147.840594,
16701,16701,120.07266,125.025831,126.213764,130.74714,154.108512,145.111753,
16704,16704,125.320401,116.177407,115.029596,130.269406,154.915822,143.905894,
16707,16707,122.066676,119.246008,122.577073,130.01942,154.86685,143.275752,
16710,16710,126.313791,118.995993,117.65069,127.936359,158.492125,148.856567,
16713,16713,119.074088,122.717648,126.972973,129.744353,159.010591,149.075689,
16716,16716,124.424756,122.693099,120.689407,129.202798,159.523482,148.770481,
16719,16719,122.570744,123.494413,124.758018,130.937851,155.141491,145.239241,
16722,16722,111.246981,123.79217,134.044849,131.205525,157.162204,148.388881,
16725,16725,116.179001,120.952261,128.537376,131.157745,155.836777,144.90955,
16728,16728,117.764821,120.702061,128.035139,131.328645,155.154335,144.81462,
16731,16731,108.101308,125.198993,136.927721,130.812124,157.654584,145.342752,
16734,16734,115.254959,129.716188,130.215907,126.639901,157.633447,143.268761,
16737,16737,120.627092,125.52558,123.037338,126.728283,158.863275,152.33476,
16740,16740,127.239847,122.912265,113.462813,125.27067,160.021105,152.410702,
16743,16743,119.690429,125.689505,129.32645,131.779243,157.674089,149.807872,
16746,16746,126.5912,123.06883,117.984484,131.534756,153.401865,145.72172,
16749,16749,121.916807,119.923831,120.462387,131.285034,151.471297,141.995422,
16752,16752,131.125275,120.921604,108.804359,132.584684,152.863583,143.585162,
16755,16755,128.159902,116.542348,114.978441,132.238102,153.329902,147.634943,
16758,16758,108.893993,120.61155,133.566176,132.491531,153.738104,144.621328,
16761,16761,109.27496,124.424696,133.997585,132.609685,157.723114,146.242861,
16764,16764,123.389003,121.548345,119.335662,131.524423,155.721793,147.650443,
16767,16767,133.34083,121.118652,109.075342,133.156276,154.213026,145.473818,
16770,16770,120.169407,125.473553,126.254062,134.144983,150.60422,142.206239,
16773,16773,115.002592,121.908192,134.256528,134.043419,155.603631,148.737785,
16776,16776,133.025133,120.188213,106.3633,130.302575,152.932096,143.702374,
16779,16779,117.939938,122.780042,134.055926,133.355564,152.84491,143.950803,
16782,16782,112.145278,126.225967,136.674259,133.594714,151.420992,143.794538,
16785,16785,111.608216,123.141628,135.092652,134.94855,155.250553,144.676346,
16788,16788,116.452923,119.189889,126.10816,133.558798,153.189081,143.448754,
16791,16791,121.355886,117.449549,119.831366,133.409116,155.009025,144.549799,
