Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24
15134,113.341203,145.325306,136.483098,80.0756,137.968955,139.948205
15135,113.45056,152.129035,139.823485,71.543791,149.563108,149.638196
15136,115.850405,151.925829,136.47382,68.775453,152.3121,149.443671
15137,115.779629,152.311627,137.576048,67.686118,153.478115,152.01727
15138,116.28547,151.891722,139.936326,68.817361,150.899098,151.094216
15139,112.125171,151.056915,138.833628,68.957391,154.06627,151.39341
15140,109.816033,147.253087,141.812938,74.419981,148.74726,149.330105
15141,104.899449,145.096906,145.802962,79.444793,149.136307,148.614996
15142,99.464554,144.218922,140.445651,80.160694,147.148026,159.243011
15143,95.899075,133.936555,143.103722,92.453767,147.243016,159.908535
15144,96.773649,136.109095,141.44027,89.291835,150.55923,157.732069
15145,95.884073,136.962668,143.45521,88.227791,145.652847,150.131786
15146,97.943082,144.065526,145.105682,77.771188,151.123991,150.466565
15147,99.062717,145.001568,144.581306,76.461354,151.44906,150.885681
15148,101.391945,143.761373,145.002432,76.604489,154.933574,151.874588
15149,100.913255,143.577299,146.309322,80.194527,154.537764,152.658816
15150,100.06692,141.908939,142.281008,80.379999,157.194298,156.838912
15151,108.909319,140.941312,141.091802,80.921265,154.981889,154.116208
15152,102.280676,140.408622,143.147131,84.044253,150.347358,149.561819
15153,96.439542,144.157011,135.712737,79.062495,156.580556,150.535031
15154,100.030815,145.045797,138.311461,77.613212,156.503677,150.692934
15155,99.365377,144.490018,138.12036,79.366682,150.74296,145.882715
15156,99.701147,144.211452,138.251358,78.997443,151.844026,147.444756
15157,106.160303,146.105091,140.617129,77.027333,150.785286,147.574921
15158,107.221317,144.29578,142.657351,79.304509,150.2781,147.146792
15159,105.195748,144.681517,143.711365,79.045431,152.337051,148.250803
15160,103.905976,144.746845,143.017577,80.20069,154.846056,147.920145
15161,115.607215,146.402322,137.969396,79.062393,154.166371,146.829738
15162,118.004757,145.588343,139.854969,80.237169,155.032506,147.284112
15163,116.808525,146.020874,139.426126,79.382864,155.11749,147.727334
15164,116.475064,145.77917,140.077863,77.392569,153.16477,147.800798
15165,116.28427,147.339256,139.889884,76.198895,155.295562,147.723208
15166,102.918328,144.528133,141.883815,79.991058,154.998974,146.475759
15167,105.914615,145.794968,144.344491,75.862758,159.875042,149.528307
15168,104.14908,146.973674,147.405805,75.188493,158.910356,147.667127
15169,106.018881,147.559771,145.607458,75.556792,158.330736,149.022646
15170,106.317346,148.61816,145.712077,74.15519,160.823025,148.982117
15171,116.867369,152.975606,134.826065,65.832611,161.689655,153.349687
15172,124.878784,152.980344,124.205156,67.816817,162.145232,152.098791
15173,130.759019,154.016855,115.276003,67.875172,162.257529,152.10711
15174,135.645541,155.338638,106.148204,65.741266,162.402019,153.938086
15175,135.210716,155.204536,107.229259,65.304647,162.430365,155.55215
15176,123.333664,156.270602,128.58537,62.797065,162.453383,154.8393
15177,135.309224,155.742174,103.920469,61.66542,163.024002,153.996686
15178,139.529992,151.550449,101.316477,69.406706,162.747397,155.065084
15179,135.950951,151.668889,105.143406,69.472271,163.62398,155.199652
15180,139.432986,150.881987,95.821982,68.924474,162.638965,153.806616
15181,135.251415,153.15561,105.386095,67.033772,163.609785,155.34445
15182,127.261585,152.86263,121.714219,68.248695,160.616317,155.958854
15183,122.38935,154.284954,130.04626,68.612263,161.045707,156.395412
15184,124.650944,155.222174,126.074794,68.551056,161.410052,156.312175
15185,117.676702,154.838913,137.044463,70.328383,162.313377,156.103302
15186,119.399378,154.433333,134.460178,70.870442,162.132392,156.198442
15187,117.767184,154.363135,136.085713,71.029836,161.770006,156.763984
15188,117.674159,154.324304,136.929603,70.764788,161.525751,158.117186
15189,133.93071,154.896769,108.862616,69.777475,162.65671,158.526856
15190,132.097682,155.056537,110.987195,70.681362,162.374265,158.511391
15191,130.68448,156.953677,113.027712,66.54119,162.480861,158.14805
15192,126.410157,154.217273,120.217753,67.642018,162.097567,157.661817
15193,123.011093,154.123971,125.03635,70.270467,161.971266,152.489618
15194,127.200806,155.447739,120.359655,68.442852,161.390282,155.514956
15195,119.222792,155.953304,133.232642,68.367594,160.628122,156.698596
15196,121.039704,156.084204,132.958255,68.897496,160.143205,156.287205
15197,145.847001,159.752056,84.994458,59.413613,156.985019,161.40622
15198,146.03379,158.988929,86.194681,63.141238,161.134457,158.863084
15199,132.469247,159.22776,112.466213,64.021199,160.622932,159.369072
15200,132.134033,155.062902,113.200824,74.187496,161.836287,156.031888
15201,123.105922,154.946405,129.350732,73.928652,161.282187,157.253126
15202,122.00862,154.929297,130.575742,71.361986,161.04582,158.779905
15203,124.461185,155.671281,128.275805,70.853808,159.388061,159.868079
15204,127.981222,153.201526,120.213887,74.465992,161.261695,158.921446
15205,121.723494,152.828635,127.246196,74.57628,160.823963,157.818416
15206,117.27343,152.950034,133.156428,74.344912,160.935367,158.008507
15207,114.794921,153.017033,137.934603,74.407549,160.944063,157.363952
15208,116.990294,153.473916,135.299277,74.080581,160.905531,157.939113
15209,119.545894,153.543751,132.699428,73.925042,158.864495,160.220531
15210,120.460821,153.258769,130.741565,73.925042,160.942143,159.64728
15211,118.218587,153.053974,133.116273,74.780018,160.592357,160.743945
15212,115.312346,151.440497,135.772385,75.169841,161.249374,157.806936
15213,122.482317,151.956883,124.42957,72.848105,160.463259,161.637629
15214,118.509532,154.14802,131.787922,71.396005,157.004542,162.649363
15215,118.7989,153.255084,130.12458,72.624745,160.867174,158.131944
15216,129.854088,153.06403,112.53542,72.294436,161.474023,159.865728
15217,122.948015,152.890981,124.850001,73.471393,160.618839,160.001583
15218,118.717055,152.611366,128.60106,74.204211,160.358226,158.676109
15219,127.136152,154.083635,116.795882,72.654274,161.219554,158.991496
15220,127.779683,154.684052,116.590956,71.972333,160.860244,160.831534
15221,121.030776,151.189087,127.492097,74.771615,161.014638,157.648578
15222,122.819384,150.098619,126.809249,77.482296,160.854325,158.662707
15223,121.890522,150.57157,127.841385,74.434454,160.686426,159.600162
15224,123.402355,152.114555,126.148802,74.39484,160.664859,159.987757
15225,117.815458,151.887752,131.034056,73.365848,161.568663,158.305425
15226,115.767499,152.481733,132.772504,70.786684,161.077172,159.742417
15227,110.314659,150.964032,140.881459,76.145956,160.013605,160.76745
15228,120.284547,150.922303,130.132745,76.028582,160.661069,160.549969
15229,119.047169,152.20202,130.836445,73.869911,160.040478,156.254746
15230,135.284216,152.112406,106.151987,73.470155,161.180552,160.377508
15231,122.43178,152.945477,129.404438,71.809002,159.688763,161.053442
15232,129.854122,154.323757,116.37166,71.02877,159.006992,161.698721
15233,130.117819,156.492859,115.475412,67.928672,159.022488,161.123134
15234,128.174429,155.749277,117.195083,68.348356,159.919737,160.754529
15235,127.414791,155.680976,118.057467,68.845731,159.547719,161.393544
15236,119.841363,154.336701,131.629959,71.975719,160.373665,160.562809
15237,124.842375,153.994784,126.731833,73.356954,159.563812,161.428269
15238,123.633669,155.412888,125.857147,70.24122,160.083907,161.178638
15239,126.533299,154.264592,121.481406,72.18112,160.768253,161.033147
15240,123.527522,154.474991,124.886823,72.276769,161.266102,159.893665
15241,132.338926,154.413531,110.183556,73.992951,160.838553,160.101639
15242,136.38376,155.690598,103.714101,70.965016,160.565901,160.656858
15243,143.104679,155.45713,91.206717,71.67107,161.312579,159.969859
15244,129.786546,156.020405,114.872789,71.380552,161.561944,158.437364
15245,127.387652,155.698811,117.510343,71.665476,161.795695,158.347038
15246,116.624604,154.091631,132.732051,72.350416,161.561944,158.020068
15247,115.223111,154.306981,133.174321,72.070287,161.72741,156.786074
15248,118.847746,154.11145,129.304852,73.119363,161.723883,156.096854
15249,114.930818,154.000965,137.780973,72.895578,161.493417,156.283435
15250,124.084876,154.622433,122.501023,71.43488,161.272624,157.284898
15251,130.11505,155.577876,114.646006,71.218483,161.470846,157.120306
15252,128.484204,155.228945,116.195365,73.363743,160.968696,156.787291
15253,124.490074,155.213831,123.060218,72.969219,160.685775,157.016467
15254,126.74423,154.819395,123.112326,72.91478,158.504988,162.201153
15255,124.274343,153.262691,126.302624,76.293958,160.807045,159.429315
15256,122.167073,154.088097,128.772907,74.662979,161.091384,158.366708
15257,115.997867,153.372319,138.341318,75.917423,161.128563,157.16887
15258,117.469579,154.22094,134.501774,73.529044,161.155365,157.423297
15259,118.058357,154.05795,134.11209,72.90621,161.932406,157.725964
15260,120.043294,155.169289,131.503789,70.061939,160.645152,160.84678
15261,129.368656,155.070496,117.923195,70.58539,160.583447,159.836659
15262,129.817764,155.781683,117.195575,70.037285,160.848592,159.183328
15263,120.713028,155.051297,131.88925,72.90836,161.641691,155.393607
15264,123.097183,155.439332,128.60312,72.015606,162.079048,157.097243
15265,131.071327,154.90414,113.745373,71.623409,160.178089,160.04777
15266,128.344542,154.871486,118.043802,71.047233,159.788063,160.398014
15267,130.444743,154.839563,114.588622,71.068467,160.27655,160.282016
15268,128.965276,154.783564,117.878534,71.492966,160.569803,160.373104
15269,128.64443,154.775655,119.0747,72.132935,160.651778,160.006692
15270,126.110503,154.638629,122.17274,71.905687,160.851205,159.252544
15271,122.324709,154.580532,128.755728,71.76331,160.494012,160.057204
15272,119.019321,152.672753,132.420462,75.397515,161.464125,158.868344
15273,121.017809,153.689611,129.242315,73.612841,161.095977,159.494923
15274,118.465463,154.087672,131.436947,73.0683,161.813337,158.646638
15275,119.203873,153.970261,131.583647,73.235326,161.897641,158.923821
15276,121.994605,154.45019,128.451842,71.904171,161.091217,159.431673
15277,120.659428,154.186109,129.162888,72.994122,161.192354,158.955401
15278,119.980996,152.979869,128.454246,72.57698,162.049895,157.557511
15279,121.080383,152.033895,130.147284,74.378492,161.922918,159.514125
15280,126.019537,152.196596,122.589378,74.081448,161.796988,158.092618
15281,123.820949,151.555362,126.88745,77.018321,162.00564,158.449674
15282,127.049082,152.312698,125.335195,75.939192,161.561165,158.750909
15283,121.186245,152.289819,130.100393,73.862808,162.214783,159.881601
15284,123.388272,152.227556,125.832002,75.408661,161.480783,160.180931
15285,113.107673,152.873168,132.991581,73.131527,161.645169,158.31626
15286,120.692285,153.115452,126.818929,72.847883,160.237445,159.186171
15287,123.514453,153.876838,122.744391,71.642776,159.71549,159.269852
15288,125.118414,153.371823,121.460984,73.187093,158.33815,161.208051
15289,126.452187,154.237961,120.024022,71.984842,159.955839,159.495543
15290,124.418727,154.776658,122.758189,69.693007,160.631813,158.920483
15291,126.640543,153.516094,121.466872,72.965331,159.504585,158.380271
15292,129.697774,152.95285,114.795981,72.295995,160.208543,160.963925
15293,125.3201,152.853652,122.971581,73.765797,159.926419,160.065811
15294,122.80944,152.716607,124.439579,72.635238,161.229707,159.430166
15295,124.515186,153.262993,121.894458,70.630985,160.451018,161.245497
15296,124.056812,153.196193,123.786326,73.375678,159.418203,160.794562
15297,127.231122,154.253529,118.721473,71.034149,159.847573,160.450397
15298,117.117261,153.635736,136.437694,71.068523,159.33694,160.481244
15299,114.267535,153.641386,139.625357,73.537195,159.337044,159.824856
15300,116.522737,154.154227,137.238891,72.697549,158.145294,161.952241
15301,125.604838,154.35586,122.56637,72.697549,160.117705,161.796825
15302,124.609033,153.88493,124.420366,73.033972,160.089563,161.376824
15303,124.74242,154.055975,124.754631,72.86574,159.68859,161.706748
15304,124.458588,154.097252,126.436999,72.919904,159.269953,162.016969
15305,132.79428,154.17081,110.283928,72.578245,157.768508,162.178119
15306,132.090036,153.808858,112.335865,74.276946,160.368929,160.588629
15307,130.216652,152.813852,114.896774,74.549252,160.915891,160.497583
15308,131.114068,153.135802,113.32198,73.925075,160.582788,161.549737
15309,132.240907,153.529989,112.132324,72.440845,160.11588,162.695944
15310,126.880262,152.533033,121.617221,75.443253,161.653427,160.083211
15311,123.698559,153.499649,124.579997,74.86486,160.873089,156.160435
15312,126.385429,153.663357,119.672123,73.54575,161.910069,159.712058
15313,124.812386,153.878707,122.787292,74.878699,161.894512,158.592965
15314,126.817012,154.80861,120.374413,70.940642,159.574198,161.275638
15315,130.13572,156.16348,114.750094,69.059983,158.989747,162.822627
15316,130.288036,156.254291,115.458449,69.562926,158.926936,162.348204
15317,121.405196,153.940118,129.780724,71.9204,160.45893,161.715303
15318,123.206195,152.185649,124.980687,76.240184,159.873702,161.489143
15319,123.553564,153.454712,124.913417,72.350357,159.517234,162.204179
15320,120.693267,154.121661,128.822374,72.579472,159.388366,160.790247
15321,120.06666,154.234217,130.253312,72.357756,159.733864,160.771303
15322,118.205996,153.26665,133.099845,73.035685,161.439207,155.741585
15323,121.010016,152.434716,128.234523,73.309009,162.061077,156.993586
15324,120.884394,152.502508,128.347496,73.53557,161.128498,157.35861
15325,118.543126,152.910712,131.289953,73.549705,161.119291,157.40734
15326,127.854344,154.908643,116.290858,71.166133,161.020983,160.888726
15327,120.294869,151.707244,127.002168,72.513325,161.627505,158.963325
15328,120.698269,150.781157,126.669268,75.764155,161.662548,158.334927
15329,128.101673,153.598647,117.565393,72.63284,160.72265,160.053015
15330,125.03908,155.307087,124.161927,71.32269,158.58913,162.107122
15331,125.09001,153.564291,123.989301,77.673782,160.72265,159.669165
15332,124.92314,153.481653,123.820529,75.181758,161.381295,159.432892
15333,126.813038,153.012835,123.702937,73.976647,160.867804,160.103218
15334,130.167058,154.992451,118.494749,70.294939,159.836674,161.600122
15335,130.154379,154.642346,117.793178,72.304638,161.455072,158.262267
15336,130.175577,154.854101,117.070783,71.325717,160.691869,160.314529
15337,121.462193,152.121159,131.705915,77.953062,160.815558,158.979707
15338,128.614907,152.700969,120.19726,72.204013,160.142645,162.754655
15339,131.200615,153.32318,117.386834,71.813953,160.222891,159.824058
15340,126.057539,153.304069,122.16658,72.50712,162.029992,156.855065
15341,122.337821,155.994514,126.638073,68.213199,162.286514,157.15668
15342,127.088128,153.801968,121.983649,74.093936,161.321071,157.66212
15343,122.893172,153.719725,128.075468,74.101904,161.240242,157.870081
15344,123.683841,155.101682,127.289886,73.257353,161.036017,159.401814
15345,122.71743,154.582953,128.470335,73.359379,160.997431,159.821338
15346,125.573932,151.77286,125.159483,78.590713,160.01822,160.138119
15347,130.844758,151.18441,114.797692,77.976468,160.961744,161.389905
15348,128.641587,153.871398,117.637686,73.920539,161.265957,161.214017
15349,123.277044,152.380278,126.435953,76.815158,161.412219,160.606963
15350,124.424289,151.42363,123.153706,76.571973,160.476041,162.680674
15351,125.902125,150.778921,121.651355,78.118305,161.157191,161.139369
15352,121.452025,152.947174,129.972171,73.192564,161.359608,161.017969
15353,119.783614,153.053308,132.677875,71.685915,160.256357,160.946865
15354,124.404264,154.093999,124.696673,70.739264,159.646359,161.710862
15355,132.620448,153.793792,111.671216,72.718659,159.543915,161.955072
15356,113.992914,153.048927,142.014303,75.681553,161.825533,158.865984
15357,114.129078,149.992299,139.294349,79.416239,161.870159,157.465172
